Dept	DDSP	Circonscription	Type	Adresse	Code Postal	Commune	Tel	latitude	longitude
79		NIORT	CS	10 Bis, Rue Jules Siegfried	79000	NIORT	05 49 79 04 00	46.315682	-0.4810966
79		NIORT	AN	3, Rue Saint Gaudens - AN DDSP	79000	NIORT			
79		THOUARS	CP	81, Rue Camille Pelletan	79100	THOUARS	05 49 66 02 00	46.9831208	-0.2223899
80	DDSP	AMIENS	HP	1, Rue du Marché Lanselles	80000	AMIENS	03 22 71 53 00	49.8953761	2.2975883
80		AMIENS	CS	250, Chaussée Jules Ferry - Quartier Ferry - Secteur Est	80000	AMIENS	03 22 50 22 90	49.8963318	2.2796662
80		AMIENS	CS	Place de Bourgogne - Quartier Etouvier - Secteur Ouest	80000	AMIENS	03 22 69 24 70		
80		AMIENS	CS	Place Alphonse Fiquet - Secteur Centre	80000	AMIENS	03 22 22 3190	49.890348	2.306958
80		AMIENS	CS	5, Rue G.Guynemer - Quartier Pigeonnier - Secteur Nord	80000	AMIENS	03 22 66 34 00		
80		AMIENS	CS	24, Route de Normandie	80480	SALOUEL	03 22 33 24 40	49.8676448	2.2344316
80		AMIENS	AN	25, Rue Vanmarcke - OMP - BADR	80000	AMIENS	03 22 22 46 20		
80		AMIENS	PCPP	Rue de la République - Préfecture	80000	AMIENS	03 22 35 37 37	49.8915	2.296689
80		AMIENS	AN	35, Mail Albert 1er - SDIG	80000	AMIENS		49.8889723	2.2979656
80		AMIENS	AN	6, Rue d'Alloville - Chenil	80000	AMIENS	03 22 52 79 87	49.9117586	2.316497
80		ABBEVILLE	CP	36, Rue Boucher de Perthes	80100	ABBEVILLE	03 22 25 28 20	50.105851	1.8358419
81	DDSP	ALBI	HP	5, Ave De Lattre de Tassigny	81000	ALBI	05 63 26 28 00	39.0242996	16.5977001
81		ALBI	CS	2, Rue du Maréchal Brune "Quartier Cantepau"	81000	ALBI	05 63 38 58 80	43.9346337	2.1466011
81		ALBI	PCPP	Place de la Mairie	81160	SAINT JUERY	05 63 55 10 14	44.1560783	2.3318901
81		CARMAUX	CP	29 Bis, Rue Ferrer	81400	CARMAUX	05 63 80 23 80	44.0518901	2.1539131
81		CASTRES	CP	Avenue Charles de Gaulle	81305	CASTRES	05 63 62 01 20	43.601951	2.250497
81		CASTRES	PCPP	9, Rue Jean de la Fontaine	81305	CASTRES	05 63 51 48 70	43.595129	2.254002
81		GRAULHET	CP	10, Avenue Gambetta	81300	GRAULHET	05 63 42 82 00	43.7608506	1.9892968
81		MAZAMET	CP	Rue Jean Assemat - BP.544	81208	MAZAMET	05 63 97 74 10	40.1918907	-88.4071884
82	DDSP	MONTAUBAN	CP	50 - 70, Bd Alsace Lorraine	82000	MONTAUBAN	05 63 21 54 00	44.0189341	1.3603162
82		MONTAUBAN	AN	156, Rue de Pater (SDIG et RI)	82000	MONTAUBAN	05 63 92 79 80	44.0319864	1.3709345
82		MONTAUBAN	AN	Chemin de Tauge - Chenil 	82000	MONTAUBAN		44.04525	1.403929
82		CASTELSARRASIN	CP	6, Bd du 4 Septembre	82100	CASTELSARRASIN	05 63 32 71 50	44.0402567	1.1079389
83	DDSP	TOULON	HP	1, Rue du Commissaire Morandin	83097	TOULON	04 98 03 53 00	43.1253722	5.9277198
83		TOULON	Csub	Avenue Jacques Duclos	83130	LA GARDE	04 94 75 88 88 	43.120295	6.010565
83		TOULON	CS	Immeuble la Colombe - Rue Henri Poincaré - La Rode	83097	TOULON	04 98 03 24 00	43.1278	5.91607
83		TOULON	CS	30, Ave du Char de Verdun	83160	LA VALETTE DU VAR	04 94 20 94 25	43.1375465	5.9826256
83		TOULON	CS	110, Rue Philippe de Hautecloque	83190	OLLIOULES	04 98 00 29 90	43.137957	5.847674
83		TOULON	CS	Rue Marcel Castié - Résidence Sainte Catherine	83100	SAINT JEAN DU VAR	04 98 00 43 05	43.1248498	5.9443851
83		TOULON	CS	Ave Albert Camus - Quartier Beaucaire	83000	TOULON	04 94 24 70 10	41.0941811	-89.8704834
83		TOULON	CS	100, Rue du jeu de Paume - Pont du Las	83000	TOULON	04 94 24 35 91	43.1290788	5.9141207
83		TOULON	AN	1483, Ave Aristide Briand - Chenil	83000	TOULON	04 98 03 53 97	41.0941811	-89.8704834
83		TOULON	AN	155, Ave Franklin Roosevelt - Immeuble le Cygne - Syndicat - Service Médical	83000	TOULON	04 98 00 94 60	43.1201826	5.9394701
83		DRAGUIGNAN	CP	22, Rue Olivier Descamps	83300	DRAGUIGNAN	04 94 39 44 00		
83		FREJUS	CP	Rue de Triberg	83600	FREJUS	04 94 51 90 00	43.429199	6.747105
83		FREJUS	CS	161, Rue de l'Amiral Baux	83700	SAINT RAPHAEL	04 94 51 90 00		
83		HYERES	CP	Chemin de la Demi Lune - Lieu dit du Vieux Chemin de Toulon	83400	HYERES	04 94 00 73 89	43.123041	6.101234
83		LA SEYNE SUR MER	CP	Avenue du Maréchal Juin, Chemin Santéri	83500	LA SEYNE SUR MER	04 98 00 84 00	30.9075546	-91.8198318
83		LA SEYNE SUR MER	CS	Place des Résistants - Mairie de Saint Mandrier 	83430	SAINT MANDRIER	04 94 63 98 69		
83		SANARY	CP	9, Rue Gaillard	83110	SANARY	04 94 88 53 30	43.1189588	5.8013848
83		SANARY	CS	Ave du 8 Mai 1945	83140	SIX FOURS LES PLAGES	04 94 10 14 50	43.094699	5.838474
84	DDSP	AVIGNON	HP	14, Bd Saint Roch + Chenil	84000	AVIGNON	04 32 40 55 55	43.9430108	4.8005757
84		AVIGNON	CS	Rue du Bout de la Ville	30400	VILLENEUVE LES AVIGNON	04 90 15 12 00	43.967561	4.794681
84		AVIGNON	CS	6, Rue Perrin Morel	84140	AVIGNON	04 90 13 31 80 	43.9302733	4.824345
84		AVIGNON	CS	Square des cigales	84140	MONTFAVET	04 90 16 81 00	43.935211	4.872935
84		AVIGNON		Concession logement	30400	VILLENEUVE LES AVIGNON		43.976646	4.792128
84		CARPENTRAS	CP	Boulevard Albin Durand	84200	CARPENTRAS	04 90 67 62 00	44.052805	5.04609
84		CARPENTRAS	CS	Place des Droits de l'Homme	84170	MONTEUX	04 90 61 15 70	44.034241	4.995035
84		CAVAILLON	CP	33, Place du Clos	84300	CAVAILLON	04 90 78 58 00	43.8345545	5.036155
84		ORANGE	CP	445, Avenue Charles de Gaulle	84100	ORANGE	04 90 11 33 30	44.1362041	4.7999679
84		PERTUIS	CP	188, Cours de la République	84120	PERTUIS	04 90 09 30 30	43.6918894	5.5006847
85	DDSP	LA ROCHE SUR YON	HP	3, Rue Dellile	85000	LA ROCHE SUR YON	02 51 45 16 00	46.6680658	-1.4260849
85		LA ROCHE SUR YON	CS	Place des Eraudières	85000	LA ROCHE SUR YON	02 51 40 86 72	46.7411499	-1.426015
85		LA ROCHE SUR YON	CS	Place des Victoires - Centre Commercial  La Garenne	85000	LA ROCHE SUR YON	02 51 06 92 20	46.68002	-1.424307
85		LES SABLES D'OLONNE	CP	Rue de Verdun	85100	LES SABLES D'OLONNE	02 51 23 73 00	46.496913	-1.777308
86	DDSP	POITIERS	HP	38, Rue de la Marne	86000	POITIERS	05 49 60 60 00	46.5819508	0.3382614
86		POITIERS	CS	39, Rue Rique Avoine	86000	POITIERS	05 49 46 88 18	46.591944	0.326955
86		POITIERS	CS	Place de Coïmbra	86000	POITIERS	05 49 38 31 77	46.588734	0.360379
86		POITIERS	CS	2, Place des Trois Cités	86000	POITIERS	05 49 52 26 82	46.5674892	0.3434484
86		POITIERS	AN	Caserne Gendarmerie - Chenil	86000	POITIERS		39.5953598	-75.4410706
86		CHATELLERAULT	CP	52, Rue Hilaire Gilbert	86100	CHATELLERAULT	05 49 20 05 49	46.8174166	0.5472109
86		CHATELLERAULT	AN	2, Rue Choisnin - SDIG	86100	CHATELLERAULT		46.8166351	0.5481147
87	DDSP	LIMOGES	HP	84, Rue Emile Labussière	87000	LIMOGES	05 55 14 30 00	45.8441289	1.2526772
87		LIMOGES	CS	1, Allée Georges Seurat	87000	LIMOGES	05 55 04 16 57	45.8555308	1.2696263
87		LIMOGES	CS	14 bis, Rue René Coty	87000	LIMOGES	05 55 49 17 25	18.0781898	-65.8940964
87		LIMOGES	CS	24, Allée Fabre d'Eglantine - ZAC de Beaubreuil	87280	LIMOGES	05 55 05 18 21	45.8776758	1.2987595
87		LIMOGES	AN	Allée Loewy - Chenil	87000	LIMOGES	05 55 35 35 20	45.859208	1.291311
87		LIMOGES	CS	16, Ave Sadi Carnot	87350	PANAZOL	05 55 09 73 68	45.867891	1.326776
88	DDSP	EPINAL	CP	2, Place Clémenceau	88000	EPINAL	03 29 69 17 17	48.1784772	6.4469057
88		EPINAL	CS	4, Avenue des Villes de France	88000	EPINAL	03 29 81 33 55	48.18571	6.4622762
88		REMIREMONT	CP	12, Place Henri Utard	88204	REMIREMONT	03 29 26 17 17	48.0157671	6.5903875
88		SAINT DIE DES VOSGES	CP	8, Rue de la Madeleine	88100	SAINT DIE DES VOSGES	03 29 55 17 77	48.2875022	6.9400961
89	DDSP	AUXERRE	CP	32, Boulevard Vaulabelle	89010	AUXERRE	03 86 51 85 00	47.7933705	3.5779756
89		AUXERRE	PCPP	Zup Sainte Genevieve	89010	AUXERRE		47.7929001	3.5818501
89		AUXERRE	AN	9, Rue Bugeaud - SDIG - RI	89000	AUXERRE		47.7979267	3.5633903
89		SENS	CP	36, Boulevard Maréchal Foch	89100	SENS	03 86 65 86 80	48.1946904	3.2985075
90	DDSP	BELFORT	HP	1 et 3,  Rue du Manege	90000	BELFORT	03 84 58 50 00	47.6392886	6.8622818
90		BELFORT	CS	Rue de Stockholm - Quartier Résidences	90000	BELFORT	03 84 90 44 35	43.9287109	-75.3322906
90		BELFORT	AN	Faubourg de Brisach - Chenil	90000	BELFORT	x	47.643546	6.87461
91	DDSP	EVRY	HP	60, Boulevard de France	91012	EVRY	01 60 76 70 00		
91		EVRY	CS	7, Place Alphonse Daudet	91130	RIS ORANGIS	01 69 06 33 34	48.6580203	2.4103949
91		EVRY	PCPP	8, Rue du Marquis de Raies - Quartier du Canal	91000	COURCOURONNES	01 69 87 72 06	48.629922	2.4129299
91		EVRY	AN	Rue Emile Biort - Chenil	91000	EVRY	01 60 86 52 01		
91		EVRY	AN	3 bis, Rue Jean Mermoz - annexe DDSP - Bât Saint Guénault - SOP, sûreté départementale.	91080	COURCOURONNES	01 69 13 63 10		
91		ARPAJON	CP	10, Rue du Docteur Louis Babin	91291	ARPAJON	01 69 26 19 70	33.8807106	-108.5401077
91		ARPAJON	CS	3, Avenue Georges Guynemer	91290	BRETIGNY SUR ORGE	01 60 85 29 40	48.6063883	2.3075051
91		ARPAJON	CS	Place de l' Hôtel de Ville	91310	MONTLHERY	01 64 49 53 70	48.6474991	2.2753201
91		ATHIS MONS	CP	21, Rue Jean Baptiste de la Salle	91200	ATHIS MONS	01 69 84 23 70	48.7082615	2.3825868
91		BRUNOY	CP	4, Ave Charles de Gaulle	91805	BRUNOY	01 60 47 91 50	41.2855797	-96.9584885
91		CORBEIL	CP	31, Allée Aristide Briand	91100	CORBEIL	01 69 22 18 10	48.6099363	2.4752739
91		DRAVEIL	CP	124, Ave du Général de Gaulle	91210	DRAVEIL	01 69 73 11 11	48.6812014	2.3793191
91		DRAVEIL	AN	Base de Loisirs "Le Port aux Cerises" - Bde Equestre	91210	DRAVEIL	01 69 83 14 58	48.6777458	2.4249229
91		ETAMPES	CP	7, Avenue de Paris	91150	ETAMPES	01 69 16 13 50	48.4374695	2.1640719
91		ETAMPES	AN	Sous-Préfecture - SDIG	91150	ETAMPES		48.389904	2.1839371
91		JUVISY SUR ORGE	CP	Place du Maréchal Leclerc	91260	JUVISY SUR ORGE	01 69 84 30 30	48.6914	2.377582
91		JUVISY SUR ORGE	Csub	Rue Saint Exupéry	91350	GRIGNY	01 69 02 42 22	48.652317	2.392729
91		LONGJUMEAU	CP	10, Rue des Ecoles	91160	LONGJUMEAU	01 69 73 23 70	48.6956171	2.2965054
91		MASSY	CP	1, Avenue du Général de Gaulle	91300	MASSY	01 69 53 45 50	48.7303479	2.2721542
91		MONTGERON	CP	142, Avenue de la République	91230	MONTGERON	01 69 52 85 00	48.7023094	2.4638209
91		MONTGERON	CS	Avenue du Stade	91330	YERRES	01 69 48 20 53	48.711295	2.483137
91		PALAISEAU	CP	13, Rue Emile Zola	91120	PALAISEAU	01 69 3165 20	48.7136684	2.2506621
91		PALAISEAU	Csub	124, Avenue des Champs Lasniers	91940	LES ULIS	01 64 86 17 17	48.6837631	2.1698582
91		PALAISEAU	CS	40, Rue de Paris	91400	ORSAY	01 64 86 11 66	48.696858	2.189256
91		PALAISEAU	CS	65, Rue d'Estienne d'Orves	91370	VERRIERES LE BUISSON	01 69 53 68 70		
91		PALAISEAU		Parking		LES ULIS			
91		SAINTE GENEVIEVE DES BOIS	CP	254, Route de Corbeil	91706	SAINTE GENEVIEVE DES BOIS	01 69 72 17 17	48.6313069	2.3378652
91		SAVIGNY SUR ORGE	CP	1, Place Ryckebusch	91605	SAVIGNY SUR ORGE	01 69 12 29 58		
95	DDSP	CERGY PONTOISE	HP	4, Rue de la Croix des Maheux	95000	CERGY PONTOISE	01 34 43 17 17	49.0378629	2.0850263
95		CERGY PONTOISE	CS	5 bis, Place des Linandes	95800	CERGY PONTOISE	01 34 20 13 30	49.0442464	2.0698294
95		CERGY PONTOISE	CS	17, Rue de l'Abondance	95800	CERGY SAINT CRISTOPHE	01 30 73 22 00		
95		CERGY PONTOISE	CS	Rue Salvador Allende	95610	ERAGNY SUR OISE	01 30 37 98 60	49.019978	2.103154
95		CERGY PONTOISE	CS	Place Jean Jaurès	95520	OSNY	01 30 31 10 10	49.060224	2.062603
95		CERGY PONTOISE	CS	13, Rue Serée Depoint	95300	PONTOISE	01 30 32 55 11	49.0475272	2.0969081
95		CERGY PONTOISE	CS	26, Rue du Général Leclerc	95310	SAINT OUEN L'AUMONE	01 34 64 31 16	49.0463269	2.1059719
95		CERGY PONTOISE	PCPP	Bd de l'Oise - Gare Cergy Préfecture	95000	CERGY PONTOISE	01 34 25 86 30	49.044688	2.069543
95		CERGY PONTOISE	AN	1, Rue de la Croix des Maheux - CDSF, BADR, service départemental de nuit	95000	CERGY PONTOISE	01 34 43 17 17		
95		CERGY PONTOISE	AN	6, Rue des Abysses - Quartier des Déchetteries - Chenil	95200	CERGY LE HAUT	01 30 75 88 50		
95		ARGENTEUIL	CP	21, Ave du Maréchal Foch	95100	ARGENTEUIL	01 34 26 17 17	48.9451271	2.2552326
95		ARGENTEUIL	Csub	44, Bd Charles de Gaulle	95110	SANNOIS	01 34 11 81 81	48.9711594	2.2592346
95		ARGENTEUIL	CS	Esplanade Maurice Thorez	95100	ARGENTEUIL	01 3025 78 50	48.952823	2.95
226864		ARGENTEUIL	CS	5, Avenue Maurice Berteaux	95240	CORMEILLES EN PARISIS	01 34 50 20 08	48.9762179	2.2001948
95		BEZONS	CP	24, Avenue Gabriel Peri	95870	BEZONS	01 39 96 53 50 	48.9288166	2.2143459
95		DEUIL LA BARRE	CP	9, Rue du Château	95170	DEUIL LA BARRE	01 34 28 62 80	48.9676763	2.3185744
95		DEUIL LA BARRE	CS	Rue Claude Debussy "Les Sablons"	95170	MONTMANY	01 30 10 10 34	44.3394814	-91.6679382
95		ENGHIEN - MONTMORENCY	CP	20, Rue Malville	95880	ENGHIEN - MONTMORENCY	01 34 05 25 55		
95		ENGHIEN - MONTMORENCY	Csub	6, Rue de Valmy	95160	MONTMORENCY	01 39 34 17 17	48.9861516	2.3142833
95		ENGHIEN - MONTMORENCY	CS	Centre Commercial du Forum - Rue Maurice Ravel	95210	SAINT GRATIEN	01 39 34 64 10		
95		ENGHIEN - MONTMORENCY	CS	4, Rue Blanche	95230	SOISY SOUS MONTMORENCY	01 34 05 12 22	48.9882418	2.3015615
95		ERMONT	CP	201, Rue Richepin	95120	ERMONT	01 30 72 66 66	48.989813	2.248085
95		ERMONT	CS	5, Rue Jeanne Robillon	95600	EAUBONNE	01 34 27 42 90	48.9931561	2.2756297
95		ERMONT	Csub	10, Rue Maurice Berteaux	95130	FRANCONVILLE	01 30 72 61 50	48.986973	2.258643
95		GARGES LES GONESSE	CP	Rue François Chalgrin	95141	GARGES LES GONESSE	01 30 11 12 12	48.971381	2.400418
95		GONESSE	CP	4, Rue Henri Dunant	95500	GONESSE	01 34 45 19 00	48.9844456	2.4483499
95		GONESSE	Csub	Chemin de Montmorency	95500	GOUSSAINVILLE	01 34 04 77 30	49.0044556	2.3224499
95		HERBLAY	CP	3, Bd du 11 Novembre	95220	HERBLAY	01 30 26 35 50	48.9896813	2.1641806
95		HERBLAY	CS	4, Rue Guy de Maupassant - Parvis Picasso	95370	MONTIGNY LES CORMEILLES	01 39 31 30 40	48.9962903	2.2002295
95		PERSAN	CP	26, Avenue Jean Jaures	95340	PERSAN	01 39 37 47 72	49.1476799	2.2828948
95		PERSAN	Csub	32, Grande Rue	95290	L'ISLE ADAM	01 34 08 42 30	49.1122737	2.2162365
95		SARCELLES	CP	41, Avenue du 8 Mai 1945	95200	SARCELLES	01 34 38 37 37	48.9779531	2.3689031
95		SARCELLES	Csub	43, Ave Pierre Sémard	95400	VILLIERS LE BEL	01 34 19 82 59	49.0021726	2.404034
95		SARCELLES	CS	Centre Commercial "Les Vergers"	95200	SAINT BRICE SOUS FORET	01 34 19 91 23	48.8350143	2.67349
95		SARCELLES	CS	Grand Ensemble - Esplanade des Flanades	95200	SARCELLES	01 34 04 35 25	42.0269585	-85.813858
95		SARCELLES	AN	7 Allée des Sapins - SDIG	95200	SOISY SOUS MONTMORENCY			
95		TAVERNY	CP	14, Place de Vaucelles	95150	TAVERNY	01 34 18 41 70	49.0238328	2.2271626
95		TAVERNY	CS	Rue des Charmilles	95320	TAVERNY	01 34 18 73 70	49.013811	2.208416
971	DDSP	POINTE A PITRE	CP	ZAC Boissard	97110	POINTE A PITRE	05 90 89 77 17		
971		POINTE A PITRE	Csub	Boulevard Amédée Clara	97110	LE GOSIER	05 90 47 13 41		
971		POINTE A PITRE	AN	Morne Vergain - CDI - GIPN	97139	LES ABYMES	05 90 82 08 81	32.601181	-85.355629
971		POINTE A PITRE	AN	60, Quai Ferdinand de Lesspes - SDIG	97110	POINTE A PITRE			
971		BASSE TERRE	CP	10, Rue de la République	97100	BASSE TERRE	05 90 99 20 00		
971		CAPESTERRE BELLE EAU	CP	22, Avenue Paul Lacave	97130	CAPESTERRE BELLE EAU	0 590 86 30 13		
972	DDSP	FORT DE FRANCE	CP	3, Rue Victor Severe	97200	FORT DE FRANCE	05 96 59 40 00	42.1358795	-83.2107086
972		FORT DE FRANCE	CS	Ave Léon Gontran Damas - Secteur Est Dillon	97200	DILLON	05 96 60 82 53	45.2154694	-112.6336517
972		FORT DE FRANCE	CS	7, Rue des Ibiscus - Clairière	97200	FORT DE FRANCE	05 96 39 34 16	42.1358795	-83.2107086
972		FORT DE FRANCE	AN	Ex Hôpital Civil dit l'Ermitage - CDI.	97200	FORT DE FRANCE	05 96 50 40 00	42.1358795	-83.2107086
972		FORT DE FRANCE	AN	Aéroport - Chenil	97200	FORT DE FRANCE		42.1358795	-83.2107086
972		LE LAMENTIN	HP	Nelson Mandela - Quartier Petit Manoir	97284	LE LAMENTIN	05 96 39 20 00		
973	DDSP	CAYENNE	CP	24, Avenue du Général de Gaulle	97300	CAYENNE	05 94 29 98 00	42.1303101	-72.6364517
973		CAYENNE	AN	Avenue Gustave Charlety - CDI	973	CAYENNE	05 94 38 34 33	42.1303101	-72.6364517
973		CAYENNE	AN	Ignorée - SDIG	97300	KOUROU			
973		CAYENNE	AN	Préfecture - SDIG	97300	SAINT LAURENT DU MARONI			
974	DDSP	SAINT-DENIS	HP	5, Rue Malartic	97400	SAINT-DENIS	02 62 90 74 74	38.1908188	-85.8437805
974		SAINT-DENIS	CS	11, Route des Bougainvillées - Quartier Montagne	97400	SAINT-DENIS	02 62 23 60 90	38.1908188	-85.8437805
974		SAINT-DENIS	CS	148, Rue Gabriel Macé - Quartier la Bretagne	97400	SAINT-DENIS	02 62 52 53 53	38.1908188	-85.8437805
974		SAINT-DENIS	CS	2 bis, Avenue Georges Brassens - Quartier du Chaudron - Chenil	97490	SAINTE CLOTILDE	02 62 48 40 40		
974		SAINT- DENIS	PCPP	34, Rue des Camélias	97400	SAINT - DENIS	02 62 52 81 74	38.1908188	-85.8437805
974		SAINT-DENIS	PCPP	133, Rue Châtel	97400	SAINT-DENIS	02 62 20 40 72	38.1908188	-85.8437805
974		SAINT DENIS		Concession logement					
974		LE PORT DES GALETS	CP	Ave de la Commune de Paris	97420	LE PORT DES GALETS	02 62 42 47 50		
974		LE PORT DES GALETS	CS	13, Rue de la Liberté	97420	LE PORT DES GALETS	02 62 22 42 73		
974		LE PORT DES GALETS	AN	La Plaine des Galets - Stand de tir		LA PLAINE DES GALETS			
974		SAINT PIERRE	CP	5, Rue Pierre Raymond Hoarau	97410	SAINT PIERRE	02 62 35 72 50	48.2360001	-109.8199997
974		SAINT PIERRE	Csub	39, Rue du Père Maître	97432	LA RAVINE DES CABRIES	02 62 91 73 50	30.9075546	-91.8198318
974		SAINT ANDRE	CP	 273, Ave de la République	97470	SAINT BENOIT	02 6258 59 17	33.6527214	-91.0105515
976	DDSP	MAMOUDZOU	CP	Rue de l'Hôpital	97600	MAMOUDZOU	02 69 61 12 22		
976		MAMOUDZOU	AN	Rue de l'Hôpital	97600	MAMOUDZOU	02 69 61 12 22		
987	DDSP	PAPEETE	CP	52, Avenue Pouvana'a A Oopa	98700	PAPEETE	 689 47 01 47	44.0742798	-116.9365463
988	DDSP	NOUMEA	CP	35, Rue Sébastopol	98000	NOUMEA	 687 24 33 00	64.4994736	-165.4057922
988		NOUMEA	CS	Rue Raphaël Ménard -  Rivière Salée	98000	NOUMEA	687 41 37 00	64.9316101	-163.7689514
988		NOUMEA	CS	Rue Louis Boucher - Quartier Tuband	98000	NOUMEA	687 23 26 00	64.4994736	-165.4057922
988		NOUMEA	CS	Rue du 18 Juin - Magenta	98000	NOUMEA	 687 24 36 00	64.4994736	-165.4057922
988		NOUMEA	CS	Rue du Docteur Collard - Centre Commercial Pierre Lenquete	98000	NOUMEA	 687 27 27 22		
988		NOUMEA	CS	7, rue Déméné - Cité de Tindu	98000	NOUMEA	687 24 38 00	64.4994736	-165.4057922
									
		TOTAL	1088						
